,Components,l,pol,class,map_logp,Marg. Likelihood,Modified Prior,model,gelRub,accTrain,accTest,f1Train,f1Test
254,12,True,2,ecl,-inf,-425.38811777196,laplace,RL,"{'mean1': 1.0130773252945053, 'Intercept': 1.0311904200180706, 'col0': 0.9995275542043186, 'col1': 1.0226741041576193, 'col2': 1.0108779466317324, 'col3': 0.9995889646518801, 'col4': 1.0184555190255435, 'col5': 0.9995050375742875, 'col6': 0.9995153029855226, 'col7': 0.9995665785641841, 'col8': 1.0070810610710241, 'col9': 1.0804143633563605, 'col10': 1.0117394880580508, 'col11': 0.9995147921198471, 'col12': 1.000016852738896, 'col13': 1.0504123798731813, 'col14': 1.0257085793236078, 'col15': 1.049615924179113, 'col16': 1.0057825080866614, 'col17': 0.9995813183512311, 'col18': 1.004827168747628, 'col19': 1.0076150425226962, 'col20': 0.9999738583667729, 'col21': 1.0203228026609197, 'col22': 1.012947609804638, 'col23': 1.003649316022984}",0.98,0.52,0.98,0.39
255,12,True,3,rrlyr,-inf,-618.167571519676,normal,RL,"{'mean1': 1.0059348922599798, 'Intercept': 0.9996858711655486, 'col0': 1.0067018340219933, 'col1': 1.0020396134339546, 'col2': 1.0038592485897007, 'col3': 1.0331176409160547, 'col4': 1.0171384944230082, 'col5': 1.0128817409636772, 'col6': 1.0206944689797752, 'col7': 0.9998091426108785, 'col8': 1.0036292635335922, 'col9': 1.006197865609514, 'col10': 1.0206666122307477, 'col11': 1.028191255890303, 'col12': 0.9999960684217377, 'col13': 1.0064310557009135, 'col14': 1.0071025234891202, 'col15': 0.9995322852445198, 'col16': 0.9995009207262499, 'col17': 1.016328354362892, 'col18': 1.0000275289195169, 'col19': 1.0031972438330912, 'col20': 0.9995203552133068, 'col21': 1.0021165440132362, 'col22': 1.4577039897668058, 'col23': 1.332316552850163, 'col24': 0.9997914670331783, 'col25': 0.9996364000349715, 'col26': 0.9999504792828215, 'col27': 1.010055521760315, 'col28': 1.0036710070742345, 'col29': 1.0207416483130596, 'col30': 1.0090503953805283, 'col31': 1.0001757756693117, 'col32': 1.0077871309237978, 'col33': 1.092072762078129, 'col34': 0.9999377916786212, 'col35': 0.9996234375411648}",0.99,0.67,0.99,0.68
256,12,True,3,cep,-inf,-865.495510467662,normal,RL,"{'mean1': 1.006899204944121, 'Intercept': 0.9995160684765768, 'col0': 1.263175033242247, 'col1': 1.1113830172680883, 'col2': 1.2880521882078506, 'col3': 1.0594710992194767, 'col4': 1.194434907731315, 'col5': 1.0087139829310523, 'col6': 1.0037354298710284, 'col7': 1.0095122754288832, 'col8': 1.0434627462782429, 'col9': 1.0360335802361915, 'col10': 1.0160313509769843, 'col11': 1.0145876899698982, 'col12': 1.092651274536108, 'col13': 1.4226487542520818, 'col14': 1.1914224661374342, 'col15': 0.9995069254077551, 'col16': 1.0107023244364994, 'col17': 0.9995124844051396, 'col18': 0.999974866661687, 'col19': 1.0281889684835193, 'col20': 1.0057058924672635, 'col21': 1.1481270025342265, 'col22': 1.0535580865601666, 'col23': 1.0187946477427712, 'col24': 1.0811472002295093, 'col25': 1.230001183357799, 'col26': 1.1397077595927934, 'col27': 1.0001958606233188, 'col28': 1.112571939071529, 'col29': 1.0040100661321534, 'col30': 1.0022662201137131, 'col31': 1.0297809362112533, 'col32': 1.000313158101616, 'col33': 1.022673875761047, 'col34': 1.0246914498013886, 'col35': 1.0044678390308137}",0.95,0.60,0.95,0.50
257,12,True,3,dsct,-inf,-355.818479230186,normal,RL,"{'mean1': 0.9999130384544969, 'Intercept': 1.0765542233816652, 'col0': 0.999537539837684, 'col1': 0.9995057879883514, 'col2': 1.0067219659383915, 'col3': 1.1296536153756138, 'col4': 1.003714138744205, 'col5': 1.022028188013522, 'col6': 1.0017639411859987, 'col7': 1.0042889315154275, 'col8': 1.0167638419859641, 'col9': 1.0212802455514558, 'col10': 1.0911765508663882, 'col11': 1.1434248781634166, 'col12': 1.0430367524711057, 'col13': 1.0032533960362047, 'col14': 1.0002022013902145, 'col15': 1.1550798036840821, 'col16': 1.0230524309059728, 'col17': 1.015287065556686, 'col18': 1.019699030283886, 'col19': 1.0028607316181035, 'col20': 1.0210588080579848, 'col21': 1.3029860556207469, 'col22': 1.022369816214712, 'col23': 1.2847212611341532, 'col24': 1.0026100208513684, 'col25': 1.0002971214869516, 'col26': 1.0018172297463797, 'col27': 1.0078202500010531, 'col28': 0.9998704250331844, 'col29': 1.0202972538520756, 'col30': 1.0006873399767564, 'col31': 1.0292249303319208, 'col32': 1.0009952115806513, 'col33': 1.0925753962998341, 'col34': 1.0036966368298699, 'col35': 1.0025758509914255}",0.97,0.60,0.97,0.43
258,12,True,3,lpv,-inf,-374.403735396695,normal,RL,"{'mean1': 1.0019070460727328, 'Intercept': 1.0781161776742325, 'col0': 0.9995007677616974, 'col1': 1.0245992038829905, 'col2': 1.0053568379734141, 'col3': 1.0057333856740054, 'col4': 1.0190077694994266, 'col5': 1.0100450408105994, 'col6': 1.0047634121490279, 'col7': 1.0058374381637378, 'col8': 1.031585104229872, 'col9': 0.9995227243103475, 'col10': 1.000021514830373, 'col11': 1.0368192978665036, 'col12': 1.065577312675407, 'col13': 1.0617655759844797, 'col14': 1.048096119992799, 'col15': 1.0475309229576142, 'col16': 1.0151065786025548, 'col17': 1.0004015037469822, 'col18': 0.9995098074777206, 'col19': 0.99996105327343, 'col20': 1.0233720202606187, 'col21': 1.0000784620093264, 'col22': 1.0162110779180373, 'col23': 1.0067557583836386, 'col24': 1.0590151401584222, 'col25': 1.0666082690536949, 'col26': 1.0170485670613916, 'col27': 1.0038452255196717, 'col28': 0.99956745972955, 'col29': 1.0064636773598363, 'col30': 1.0151872586967376, 'col31': 1.0011703938697947, 'col32': 1.0003389121385544, 'col33': 1.0000215779975556, 'col34': 1.0078007065089334, 'col35': 0.9996057893387224}",1.00,0.84,1.00,0.87
259,12,True,3,ecl,-inf,-901.381563146554,normal,RL,"{'mean1': 0.9999581513962222, 'Intercept': 1.0079164552489353, 'col0': 1.0355297724432253, 'col1': 1.0014099095719222, 'col2': 1.0013011638904055, 'col3': 0.9997573011959482, 'col4': 1.041765181124058, 'col5': 1.0006072672629822, 'col6': 1.0235731522566944, 'col7': 1.0002087739329262, 'col8': 1.0841280907454882, 'col9': 1.1589914747561092, 'col10': 1.4821213185660471, 'col11': 0.9995031169586034, 'col12': 1.0116131579207421, 'col13': 1.110206618269449, 'col14': 1.0553583166630887, 'col15': 1.0314408570043645, 'col16': 1.0256866013475314, 'col17': 0.9998336273690615, 'col18': 1.0001001578884348, 'col19': 1.0124698024355612, 'col20': 1.0359250620868807, 'col21': 1.3460505918071497, 'col22': 1.9375314799659302, 'col23': 0.9997175813654959, 'col24': 1.0003270044251298, 'col25': 1.0582530267071781, 'col26': 0.9995600084706907, 'col27': 1.0736837532960337, 'col28': 1.0105914125154998, 'col29': 1.0023092065403507, 'col30': 1.0300076974040155, 'col31': 0.9995596998871754, 'col32': 1.0261628429373995, 'col33': 1.2005254025796666, 'col34': 1.8375709841243786, 'col35': 1.1721568920471859}",0.98,0.35,0.98,0.25
260,12,True,3,rrlyr,-inf,0,student,RL,"{'mean1': 1.0010949057649157, 'Intercept': 1.010466706940811, 'col0': 1.0012336682833745, 'col1': 1.0707893584331358, 'col2': 1.005681494652743, 'col3': 1.0039650948830399, 'col4': 1.0005169533951606, 'col5': 1.0328108406909131, 'col6': 1.009293655427643, 'col7': 1.0564254581847634, 'col8': 0.9995002189230757, 'col9': 0.9995001643455385, 'col10': 1.0598816588533926, 'col11': 1.0056855585286666, 'col12': 0.9995973836267295, 'col13': 1.0104958521210816, 'col14': 1.0578471923247539, 'col15': 1.0062258753696074, 'col16': 1.0217846640808954, 'col17': 1.0004862364909333, 'col18': 1.0147854705321744, 'col19': 1.0168843344773648, 'col20': 1.0118811878980982, 'col21': 0.9995010276986281, 'col22': 1.1311507908226692, 'col23': 1.0060048182099472, 'col24': 1.0004181506619785, 'col25': 1.4376163189983193, 'col26': 1.1116202207574626, 'col27': 1.079340678033787, 'col28': 1.075605743775181, 'col29': 1.0670880305084551, 'col30': 1.000554863912135, 'col31': 1.032056731351571, 'col32': 1.0154250030776093, 'col33': 1.0570937862844203, 'col34': 1.1772806325037388, 'col35': 1.036006126157779}",0.99,0.65,0.99,0.67
261,12,True,3,cep,-inf,0,student,RL,"{'mean1': 1.0011442059247957, 'Intercept': 1.301049670285516, 'col0': 0.9995388851040887, 'col1': 1.0005202293130102, 'col2': 1.0095853140165716, 'col3': 1.0152286952630687, 'col4': 1.0329653122813311, 'col5': 1.0475805303616312, 'col6': 1.0069729759597812, 'col7': 0.9995058713899846, 'col8': 1.007580890531083, 'col9': 1.0046716797266062, 'col10': 1.0037301480511271, 'col11': 1.0013117042807793, 'col12': 1.0506016230772621, 'col13': 1.0450752407629293, 'col14': 1.0985329922059661, 'col15': 1.0117277110723333, 'col16': 1.0013047786770224, 'col17': 1.0912439217229304, 'col18': 1.005980016003027, 'col19': 1.0906612664546256, 'col20': 1.0438666959231826, 'col21': 0.9997296810299658, 'col22': 1.024011523087457, 'col23': 0.9996877967984562, 'col24': 1.0742573365086836, 'col25': 1.1568061762210804, 'col26': 1.1728649824938717, 'col27': 1.0374130666192538, 'col28': 1.0622777119612818, 'col29': 1.048129002972018, 'col30': 1.0078550995256936, 'col31': 1.004968987180609, 'col32': 1.0827604744405945, 'col33': 1.0272501345766507, 'col34': 1.0020319891026, 'col35': 0.999506157690657}",0.95,0.60,0.95,0.51
262,12,True,3,dsct,-inf,0,student,RL,"{'mean1': 1.0013403298549433, 'Intercept': 1.0127633167357435, 'col0': 1.1204351921549405, 'col1': 1.0683583135304302, 'col2': 1.0158509347284959, 'col3': 1.0097734898722008, 'col4': 1.0227904839616917, 'col5': 1.0049420634477033, 'col6': 1.0017065342543114, 'col7': 1.000254139369786, 'col8': 1.0135991386579624, 'col9': 1.0100418283933987, 'col10': 1.0149270281771585, 'col11': 1.0011359511295321, 'col12': 1.0308929201612456, 'col13': 1.0211039913013615, 'col14': 1.049388997853651, 'col15': 1.1133523508105005, 'col16': 1.0197919423560828, 'col17': 1.0123086567995598, 'col18': 1.0183678436544403, 'col19': 1.0002554820427052, 'col20': 1.0288423652943064, 'col21': 0.9995110278063045, 'col22': 1.0048219802316434, 'col23': 1.0120718032851117, 'col24': 1.0085011291065633, 'col25': 1.00003685986643, 'col26': 1.0814734534649981, 'col27': 1.2071597001596133, 'col28': 1.064262209587269, 'col29': 1.0016786682975385, 'col30': 1.0101997036170143, 'col31': 0.9996760745695944, 'col32': 1.0304902790103032, 'col33': 0.9995333912210872, 'col34': 1.0132107711937495, 'col35': 1.0126768044008907}",0.97,0.50,0.97,0.27
263,12,True,3,lpv,-inf,0,student,RL,"{'mean1': 1.001595144381464, 'Intercept': 1.0421424008465017, 'col0': 1.0446697240777174, 'col1': 1.0828374339633093, 'col2': 1.1676715966951057, 'col3': 1.0489261417084776, 'col4': 1.0501857108590067, 'col5': 1.0344603372758248, 'col6': 1.0425915796197067, 'col7': 1.0001002552565816, 'col8': 1.001069584801094, 'col9': 1.0835603104751816, 'col10': 1.104162155636908, 'col11': 0.9996327266485207, 'col12': 1.2486519004459, 'col13': 0.9998643455268839, 'col14': 1.1557562513065263, 'col15': 1.1175185080697887, 'col16': 1.0214019415776479, 'col17': 1.0332400164333995, 'col18': 1.0305408179761721, 'col19': 1.0163122837519183, 'col20': 1.02962308130214, 'col21': 2.0251195904487482, 'col22': 1.4880925257928916, 'col23': 1.008334706064841, 'col24': 1.3350769848822843, 'col25': 0.9995615760879157, 'col26': 0.9997194307189918, 'col27': 1.0301546589746218, 'col28': 1.0085324123659805, 'col29': 1.036726822770361, 'col30': 1.0262712576989477, 'col31': 0.9996294345408875, 'col32': 1.0077595318587105, 'col33': 2.151700210284918, 'col34': 1.7786283085307846, 'col35': 1.0106681043396912}",0.99,0.55,0.99,0.60
264,12,True,3,ecl,-inf,0,student,RL,"{'mean1': 1.002218045381016, 'Intercept': 1.0001695975964593, 'col0': 1.2046797463759162, 'col1': 1.1748525243914765, 'col2': 1.2677580818510825, 'col3': 1.0401224752130105, 'col4': 0.9995676681544097, 'col5': 1.0416461532835053, 'col6': 1.0183213703015732, 'col7': 1.0877282460008788, 'col8': 1.1958815199313324, 'col9': 1.0299365239951248, 'col10': 1.1716325912153243, 'col11': 1.0099208482332505, 'col12': 1.000261546085976, 'col13': 1.0005504723138956, 'col14': 1.0244156546244896, 'col15': 1.01486529506561, 'col16': 1.0030745313415734, 'col17': 1.0039099774054012, 'col18': 1.0173713963820565, 'col19': 1.0130761530459749, 'col20': 1.1282480189554265, 'col21': 1.3022161477776584, 'col22': 1.0015146215977253, 'col23': 1.1582905951919018, 'col24': 1.0172647247583806, 'col25': 1.0553299398028295, 'col26': 1.0026837311015921, 'col27': 1.0054649204593604, 'col28': 1.0160584854513506, 'col29': 1.0612320089067657, 'col30': 1.0191886895599063, 'col31': 1.0667151293752806, 'col32': 4.293027970856835, 'col33': 5.128673850665116, 'col34': 1.1267385205603617, 'col35': 1.2189527187047713}",0.97,0.53,0.97,0.39
265,12,True,3,rrlyr,-inf,0,laplace,RL,"{'mean1': 0.9998116734701342, 'Intercept': 1.0883755712941219, 'col0': 1.0623760064956023, 'col1': 1.002838793072129, 'col2': 1.0108343866645062, 'col3': 1.0715909537398367, 'col4': 1.0002274037586063, 'col5': 1.0060529856379552, 'col6': 1.0309078186072158, 'col7': 1.0710087825660155, 'col8': 1.05319710548383, 'col9': 0.9996908628999195, 'col10': 1.2750923449067102, 'col11': 1.0088703821433302, 'col12': 1.0025134666138171, 'col13': 0.9995073300846101, 'col14': 1.0220065495684076, 'col15': 1.030414813934695, 'col16': 1.056169571869049, 'col17': 1.002861037015964, 'col18': 1.004193141988035, 'col19': 1.0075447085510296, 'col20': 1.030893677657939, 'col21': 1.0282458480900567, 'col22': 1.6527379082975844, 'col23': 1.1985278354673128, 'col24': 1.0016014684030077, 'col25': 1.0013221880140546, 'col26': 1.0280005223268478, 'col27': 1.0019305612262621, 'col28': 1.0733161643799358, 'col29': 1.0114213948902213, 'col30': 1.030902068525364, 'col31': 1.0452174900716917, 'col32': 0.9997034004700488, 'col33': 1.0261813579490011, 'col34': 1.393549670201577, 'col35': 1.2963573177221772}",0.99,0.64,0.99,0.62
266,12,True,3,cep,-inf,0,laplace,RL,"{'mean1': 1.0015551300016508, 'Intercept': 1.003793095858971, 'col0': 1.101015612758406, 'col1': 1.0245944470934245, 'col2': 1.0349586219692348, 'col3': 1.0636707692901874, 'col4': 1.0803324555363392, 'col5': 1.0091746620671296, 'col6': 0.9995106135942046, 'col7': 1.0032898683422167, 'col8': 1.0495521125187974, 'col9': 1.0329042870185463, 'col10': 1.0552120801835279, 'col11': 1.019905858887449, 'col12': 1.0990503709000623, 'col13': 1.074736625164335, 'col14': 0.9995901159169369, 'col15': 1.0118568998829696, 'col16': 1.0029828129114566, 'col17': 1.0072415295894614, 'col18': 1.0063724456841123, 'col19': 0.999548665939609, 'col20': 1.0125711085131877, 'col21': 1.0669555016604046, 'col22': 1.0376858986194746, 'col23': 1.0066160261497443, 'col24': 1.2277755558946495, 'col25': 1.4538531354008883, 'col26': 1.2162102383761906, 'col27': 1.0636960237493613, 'col28': 1.1216389267907423, 'col29': 1.009286457123662, 'col30': 0.9995915436974008, 'col31': 0.9995172561930384, 'col32': 1.0531679761987922, 'col33': 1.0102523951665756, 'col34': 1.0037388240685763, 'col35': 1.0022445339752268}",0.95,0.60,0.95,0.50
267,12,True,3,dsct,-inf,0,laplace,RL,"{'mean1': 1.000758199888204, 'Intercept': 1.0786633765225209, 'col0': 1.1888006792954882, 'col1': 1.1469264505510253, 'col2': 1.2018394470240281, 'col3': 1.527389570650841, 'col4': 1.0351858756475578, 'col5': 1.0176158402019209, 'col6': 1.000557353673639, 'col7': 1.0100032572059574, 'col8': 1.1494608584346662, 'col9': 1.0245992191553293, 'col10': 1.0703962232619038, 'col11': 1.1387603362892815, 'col12': 1.005489700104195, 'col13': 1.3942105522913106, 'col14': 1.1614523640551038, 'col15': 1.16780577832436, 'col16': 1.0119519151267493, 'col17': 1.0065375375999128, 'col18': 1.010467285764295, 'col19': 0.9999710997415651, 'col20': 1.038934009773441, 'col21': 1.161357140121834, 'col22': 1.053448605132045, 'col23': 1.0479251792873663, 'col24': 1.245371797089976, 'col25': 1.645222119426674, 'col26': 1.022804539785903, 'col27': 1.0151005550712295, 'col28': 1.0132850436192522, 'col29': 1.0000145430284746, 'col30': 1.0163021229380083, 'col31': 1.0649821943622233, 'col32': 0.999525901524838, 'col33': 1.0900645374157512, 'col34': 0.9997070424196655, 'col35': 1.0034978005301334}",0.97,0.48,0.97,0.25
268,12,True,3,lpv,-inf,0,laplace,RL,"{'mean1': 0.999517245053773, 'Intercept': 1.1171418956587302, 'col0': 1.240354946799477, 'col1': 1.1372487364013713, 'col2': 1.0863865056047552, 'col3': 1.2692695535847982, 'col4': 1.3280534143597604, 'col5': 1.0031741641150944, 'col6': 1.0106814092097793, 'col7': 1.0496808289234865, 'col8': 1.1215191868421577, 'col9': 1.0032184329497345, 'col10': 1.036329759819646, 'col11': 0.9996632545315913, 'col12': 1.0001317151602576, 'col13': 1.2257878712040964, 'col14': 1.192774183433805, 'col15': 1.0008151753756098, 'col16': 1.0098892296989361, 'col17': 1.0346786206554734, 'col18': 1.0289790798994094, 'col19': 1.034830369866982, 'col20': 1.1333051423466431, 'col21': 1.0039264004289876, 'col22': 1.0076532922640358, 'col23': 1.0935183646572462, 'col24': 1.004918785419925, 'col25': 1.0995241100607545, 'col26': 1.033213753627103, 'col27': 1.1033329997278545, 'col28': 1.063369576399958, 'col29': 1.0008700660217005, 'col30': 1.0273260241301685, 'col31': 1.042970936859587, 'col32': 1.0043866498373413, 'col33': 1.16656510898614, 'col34': 1.1171165733056505, 'col35': 1.1254000481813085}",1.00,0.57,1.00,0.62
269,12,True,3,ecl,-inf,0,laplace,RL,"{'mean1': 1.0006758167741745, 'Intercept': 0.9998519390847843, 'col0': 1.0995910793980537, 'col1': 1.0676964352422573, 'col2': 0.9998838124152176, 'col3': 1.0299431679087765, 'col4': 1.0130954849706442, 'col5': 0.9996825482506391, 'col6': 1.0218864823554743, 'col7': 1.0080415665399827, 'col8': 1.0555840484173624, 'col9': 1.0065580985571905, 'col10': 1.0083190385434502, 'col11': 1.0754877005615429, 'col12': 1.1494343813287649, 'col13': 1.0122712010289419, 'col14': 1.029614882532485, 'col15': 1.0000022849878303, 'col16': 0.9996401500844274, 'col17': 0.999542055751947, 'col18': 0.9999766395630062, 'col19': 0.9998497491199039, 'col20': 1.0083703033587577, 'col21': 1.0807533830586773, 'col22': 0.9998043856856895, 'col23': 1.003090413419061, 'col24': 1.1838217232308956, 'col25': 1.0257246919956573, 'col26': 1.046354352918077, 'col27': 1.0126610913877856, 'col28': 0.9995796644111241, 'col29': 1.001519962071014, 'col30': 1.0179200895531086, 'col31': 1.0086589007699112, 'col32': 1.0050728329092427, 'col33': 1.1371373690880964, 'col34': 0.9995341769345418, 'col35': 1.0396764779643903}",0.98,0.55,0.98,0.43
